eventID	locality	higherGeographyID	gearType	eventDateStart	eventDateStop	timeStartUtc3	timeEndUtc3	eventTime	eventDate	duration	recordedBy	recordedByID	latStartDecMin	longStartDecMin	latStopDecMin	longStopDecMin	minimumDepthInMeters	maximumDepthInMeters	maximumElevationInMeters	sampleIdsStart	sampleIdsStop	eventRemarks	latStart	longStart	parentEventID	samplingProtocol	lat_start	lat_stop	lon_start	lon_stop	decimalLatitude	decimalLongitude	distance_m	coordinateUncertaintyInMeters	eventDate_chr	eventTime_chr	multi_day	start_text	end_text	start_datetime	end_datetime	sampleSizeValue	sampleSizeUnit
TANGO2_ROV_19	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	ROV	2024-02-24T00:00:00Z		1899-12-31T17:00:00Z	1899-12-31T18:00:00Z	17:00-03:00/18:00-03:00	2024-02-24	0.04166666666666663	Lea Katz | Henri Robert	https://orcid.org/0000-0001-5748-602X	64°33,251	62°0,342											https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.	-64.55418333333333		-62.0057		-64.5542	-62.0057			2024-02-24	17:00-03:00/18:00-03:00	FALSE	2024-02-24T17:00-0300	2024-02-24T18:00-0300	2024-02-24T20:00:00Z	2024-02-24T21:00:00Z	60	minutes
TANGO2_DRM_10	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM	2024-02-24T00:00:00Z		1899-12-31T16:35:00Z	1899-12-31T17:51:00Z	16:35-03:00/17:51-03:00	2024-02-24	0.05277777777777781	Bruno Danis	https://orcid.org/0000-0002-9037-7623	64°32,7875	61°69,7601											https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.	-64.54645833333333		-62.162668333333336		-64.5465	-62.1627			2024-02-24	16:35-03:00/17:51-03:00	FALSE	2024-02-24T16:35-0300	2024-02-24T17:51-0300	2024-02-24T19:35:00Z	2024-02-24T20:51:00Z	76	minutes
TANGO2_DIV_27	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV	2024-02-23T00:00:00Z		1899-12-31T09:00:00Z	1899-12-31T09:45:00Z	09:00-03:00/09:45-03:00	2024-02-23	0.03125	Martin Dogniez | Anthony Voisin	https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0003-3696-4445	64°32,803	61°59,7795				25							https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	-64.54671666666667		-61.996325		-64.5467	-61.9963			2024-02-23	09:00-03:00/09:45-03:00	FALSE	2024-02-23T09:00-0300	2024-02-23T09:45-0300	2024-02-23T12:00:00Z	2024-02-23T12:45:00Z	45	minutes
TANGO2_ROV_17	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	ROV	2024-02-23T00:00:00Z		1899-12-31T13:40:00Z	1899-12-31T14:00:00Z	13:40-03:00/14:00-03:00	2024-02-23	0.01388888888888895	Lea Katz | Henri Robert	https://orcid.org/0000-0001-5748-602X	64°33,251	62°0,342											https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.	-64.55418333333333		-62.0057		-64.5542	-62.0057			2024-02-23	13:40-03:00/14:00-03:00	FALSE	2024-02-23T13:40-0300	2024-02-23T14:00-0300	2024-02-23T16:40:00Z	2024-02-23T17:00:00Z	20	minutes
TANGO2_DIV_28	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV	2024-02-23T00:00:00Z		1899-12-31T09:00:00Z	1899-12-31T09:45:00Z	09:00-03:00/09:45-03:00	2024-02-23	0.03125	Lucas Terrana | Camille Moreau | Lea Katz	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5748-602X	64°32,809	61°59,2050				32		3697					https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	-64.54681666666667		-61.98675		-64.5468	-61.9868			2024-02-23	09:00-03:00/09:45-03:00	FALSE	2024-02-23T09:00-0300	2024-02-23T09:45-0300	2024-02-23T12:00:00Z	2024-02-23T12:45:00Z	45	minutes
TANGO2_DIV_29	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV	2024-02-23T00:00:00Z		1899-12-31T15:46:00Z	1899-12-31T16:34:00Z	15:46-03:00/16:34-03:00	2024-02-23	0.033333333333333326	Camille Moreau | Lucas Terrana | Martin Dogniez	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-9708-1761	64°33,49305	61°59,8420				36		3702	3772				https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	-64.5582175		-61.997366666666665		-64.5582	-61.9974			2024-02-23	15:46-03:00/16:34-03:00	FALSE	2024-02-23T15:46-0300	2024-02-23T16:34-0300	2024-02-23T18:46:00Z	2024-02-23T19:34:00Z	48	minutes
TANGO2_VV_4	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	VV	2024-02-23T00:00:00Z		1899-12-31T13:00:00Z	1899-12-31T13:30:00Z	13:00-03:00/13:30-03:00	2024-02-23	0.02083333333333337	Emil De Borger	https://orcid.org/0000-0003-4905-1637	64°32,803	61°59,7795											https://www.wikidata.org/wiki/Q137398578		-64.54671666666667		-61.996325		-64.5467	-61.9963			2024-02-23	13:00-03:00/13:30-03:00	FALSE	2024-02-23T13:00-0300	2024-02-23T13:30-0300	2024-02-23T16:00:00Z	2024-02-23T16:30:00Z	30	minutes
TANGO2_DRM_9	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM	2024-02-23T00:00:00Z		1899-12-31T14:18:00Z	1899-12-31T14:42:00Z	14:18-03:00/14:42-03:00	2024-02-23	0.01666666666666672	Bruno Danis	https://orcid.org/0000-0002-9037-7623	64°32,7875	61°69,7601											https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.	-64.54645833333333		-62.162668333333336		-64.5465	-62.1627			2024-02-23	14:18-03:00/14:42-03:00	FALSE	2024-02-23T14:18-0300	2024-02-23T14:42-0300	2024-02-23T17:18:00Z	2024-02-23T17:42:00Z	24	minutes
TANGO2_DRM_8	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DRM	2024-02-23T00:00:00Z		1899-12-31T10:46:00Z	1899-12-31T13:12:00Z	10:46-03:00/13:12-03:00	2024-02-23	0.10138888888888892	Bruno Danis	https://orcid.org/0000-0002-9037-7623	64°32,7875	61°69,7601											https://www.wikidata.org/wiki/Q137398578	Drone Mapping | https://doi.org/10.5281/zenodo.11653690 | Aerial footage was shot by Bruno Danis, Camille Moreau and Henri Robert using DJI MavicPro2, DJI Mavic Mini Pro3 drones, for mapping, photogrammetry and documentation purposes. Drone-derived media were gathered in the framework of the expedition, both for outreach and research purposes.	-64.54645833333333		-62.162668333333336		-64.5465	-62.1627			2024-02-23	10:46-03:00/13:12-03:00	FALSE	2024-02-23T10:46-0300	2024-02-23T13:12-0300	2024-02-23T13:46:00Z	2024-02-23T16:12:00Z	146	minutes
TANGO2_RD_14	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	RD	2024-02-25T00:00:00Z		1899-12-31T08:30:00Z	1899-12-31T08:50:00Z	08:30-03:00/08:50-03:00	2024-02-25	0.013888888888888895	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623	64°32,688	61°59,117	64°32,707	61°59,181	35	50		3894	3900				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).	-64.5448	-64.54511666666667	-61.985283333333335	-61.98635	-64.545	-61.9858	62.026028400658504	51	2024-02-25	08:30-03:00/08:50-03:00	FALSE	2024-02-25T08:30-0300	2024-02-25T08:50-0300	2024-02-25T11:30:00Z	2024-02-25T11:50:00Z	20	minutes
TANGO2_DIV_32	Føyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	DIV	2024-02-25T00:00:00Z		1899-12-31T15:30:00Z	1899-12-31T15:55:00Z	15:30-03:00/15:55-03:00	2024-02-25	0.01736111111111105	Lucas Terrana | Camille Moreau | Manon Bayat	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442	64°32,8270	61°59,3230				35							https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	-64.54711666666667		-61.98871666666667		-64.5471	-61.9887			2024-02-25	15:30-03:00/15:55-03:00	FALSE	2024-02-25T15:30-0300	2024-02-25T15:55-0300	2024-02-25T18:30:00Z	2024-02-25T18:55:00Z	25	minutes
