occurrenceID	parentSampleId	sampleId	sampleType	parameter	verbatimScientificName	individualCount	verbatimIdentification	scientificName	scientificNameAuthorship	scientificNameId	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	identifiedBy1	identifiedBy2	identifiedBy3	identifiedBy4	identifiedById1	identifiedById2	identifiedById3	identifiedById4	preservedIn1	preservedIn2	preservedIn3	container1	container2	container3	remark	recordedBy1	tangoProject	occurrenceRemarks	eventID	recordedBy	recordedByID	identifiedBy	identifiedByID	basisOfRecord	occurrenceStatus
TANGO2_DIV_1_20_NA_Ethanol 96_Eppendorf 1.5 ml		20	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_21_NA_Ethanol 96_Eppendorf 1.5 ml		21	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_22_NA_Ethanol 96_Eppendorf 1.5 ml		22	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_23_NA_Ethanol 96_Eppendorf 1.5 ml		23	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_24_NA_Ethanol 96_Eppendorf 1.5 ml		24	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_25_NA_Ethanol 96_Eppendorf 1.5 ml		25	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_26_NA_Ethanol 96_Eppendorf 1.5 ml		26	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_27_NA_Ethanol 96_Eppendorf 1.5 ml		27	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_28_NA_Ethanol 96_Eppendorf 1.5 ml		28	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_29_NA_Ethanol 96_Eppendorf 1.5 ml		29	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_30_NA_Ethanol 96_Eppendorf 1.5 ml		30	Biota		Sterechinus neumayeri		Sterechinus neumayeri	Sterechinus neumayeri	(Meissner, 1900)	urn:lsid:marinespecies.org:taxname:160831	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri	species	Manon Bayat	Lea Katz	Martin Dogniez	Bruno Danis		https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0002-9037-7623	Ethanol 96	RNA Later	Dried	Eppendorf 1.5 ml	Eppendorf 1.5 ml	Scintillation vial 20 ml					TANGO2_DIV_1			Manon Bayat | Lea Katz | Martin Dogniez | Bruno Danis	https://orcid.org/0000-0001-5748-602X | https://orcid.org/0000-0002-9708-1761 | https://orcid.org/0000-0002-9037-7623	PreservedSpecimen	detected
TANGO2_DIV_1_36_NA_RNA Later_Eppendorf 5 ml		36	Biota		Algae MT1		Algae MT1	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_37_NA_RNA Later_Eppendorf 5 ml		37	Biota		Algae MT1		Algae MT1	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_38_NA_RNA Later_Eppendorf 5 ml		38	Biota		Algae MT1		Algae MT1	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_39_NA_RNA Later_Eppendorf 5 ml		39	Biota		Algae MT1		Algae MT1	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_40_NA_RNA Later_Eppendorf 5 ml		40	Biota		Algae MT1		Algae MT1	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_41_NA_RNA Later_Eppendorf 5 ml		41	Biota		Algae MT2		Algae MT2	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_42_NA_RNA Later_Eppendorf 5 ml		42	Biota		Algae MT2		Algae MT2	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_43_NA_RNA Later_Eppendorf 5 ml		43	Biota		Algae MT2		Algae MT2	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_44_NA_RNA Later_Eppendorf 5 ml		44	Biota		Algae MT2		Algae MT2	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_45_NA_RNA Later_Eppendorf 5 ml		45	Biota		Algae MT2		Algae MT2	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_46_NA_RNA Later_Eppendorf 5 ml		46	Biota		Algae MT3		Algae MT3	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_47_NA_RNA Later_Eppendorf 5 ml		47	Biota		Algae MT3		Algae MT3	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_48_NA_RNA Later_Eppendorf 5 ml		48	Biota		Algae MT3		Algae MT3	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_49_NA_RNA Later_Eppendorf 5 ml		49	Biota		Algae MT3		Algae MT3	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_50_NA_RNA Later_Eppendorf 5 ml		50	Biota		Algae MT3		Algae MT3	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_51_NA_RNA Later_Eppendorf 5 ml		51	Biota		Algae MT4		Algae MT4	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_52_NA_RNA Later_Eppendorf 5 ml		52	Biota		Algae MT4		Algae MT4	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_53_NA_RNA Later_Eppendorf 5 ml		53	Biota		Algae MT4		Algae MT4	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_54_NA_RNA Later_Eppendorf 5 ml		54	Biota		Algae MT4		Algae MT4	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_1_55_NA_RNA Later_Eppendorf 5 ml		55	Biota		Algae MT4		Algae MT4	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Martin Dogniez				https://orcid.org/0000-0002-9708-1761				RNA Later			Eppendorf 5 ml							TANGO2_DIV_1			Martin Dogniez	https://orcid.org/0000-0002-9708-1761	PreservedSpecimen	detected
TANGO2_DIV_6_541_NA_Ethanol 96_Glass Vial 10 ml		541	Biota		Polyplacophora	1	Polyplacophora	Polyplacophora	Gray, 1821	urn:lsid:marinespecies.org:taxname:55	Animalia	Mollusca	Polyplacophora					class	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Ethanol 96			Glass Vial 10 ml							TANGO2_DIV_6			Camille Moreau	https://orcid.org/0000-0002-0981-7442	PreservedSpecimen	detected
TANGO2_DIV_6_542_NA_Ethanol 96_Glass Vial 10 ml		542	Biota		Hirudinae	5	Hirudinea	Hirudinea	Savigny, 1822	urn:lsid:marinespecies.org:taxname:2041	Animalia	Annelida	Clitellata					class	Camille Moreau				https://orcid.org/0000-0002-0981-7442				Ethanol 96			Glass Vial 10 ml							TANGO2_DIV_6			Camille Moreau	https://orcid.org/0000-0002-0981-7442	PreservedSpecimen	detected
TANGO2_RD_2_449_NA_Ethanol 96_Kautex 100 ml		449	Biota		Undetermined		Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Kautex 100 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_450_NA_Ethanol 96_Kautex 100 ml		450	Biota		Undetermined		Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Kautex 100 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_451_NA_Ethanol 96_Glass Vial 20 ml		451	Biota		Amphipoda	50	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				order	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_452_NA_Ethanol 96_Glass Vial 20 ml		452	Biota		Gastropoda	35	Gastropoda	Gastropoda	Cuvier, 1795	urn:lsid:marinespecies.org:taxname:101	Animalia	Mollusca	Gastropoda					class	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_453_NA_Ethanol 96_Glass Vial 20 ml		453	Biota		Terebellidae	7	Terebellidae	Terebellidae	Johnston, 1846	urn:lsid:marinespecies.org:taxname:982	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae			family	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_454_NA_Ethanol 96_Glass Vial 20 ml		454	Biota		Porifera	2	Porifera	Porifera	Grant, 1836	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera						phylum	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_455_NA_Ethanol 96_Glass Vial 20 ml		455	Biota		Asteroidea	6	Asteroidea	Asteroidea	de Blainville, 1830	urn:lsid:marinespecies.org:taxname:123080	Animalia	Echinodermata	Asteroidea					class	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_456_NA_Ethanol 96_Glass Vial 20 ml		456	Biota		Undetermined	5	Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_457_NA_Ethanol 96_Glass Vial 5 ml		457	Biota		Isopoda	12	Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_458_NA_Ethanol 96_Glass Vial 5 ml		458	Biota		Cumacea	7	Cumacea	Cumacea	Krøyer, 1846	urn:lsid:marinespecies.org:taxname:1137	Animalia	Arthropoda	Malacostraca	Cumacea				order	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_459_NA_Ethanol 96_Glass Vial 5 ml		459	Biota		Mollusca	1	Mollusca	Mollusca		urn:lsid:marinespecies.org:taxname:51	Animalia	Mollusca						phylum	Henri Robert								Ethanol 96			Glass Vial 5 ml			Probably Opistobranchia			Probably Opistobranchia	TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_460_NA_Ethanol 96_Glass Vial 5 ml		460	Biota		Ophiuroidea	2	Ophiuroidea	Ophiuroidea	Gray, 1840	urn:lsid:marinespecies.org:taxname:123084	Animalia	Echinodermata	Ophiuroidea					class	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_461_NA_Ethanol 96_Glass Vial 5 ml		461	Biota		Polychaeta	6	Polychaeta	Polychaeta	Grube, 1850	urn:lsid:marinespecies.org:taxname:883	Animalia	Annelida	Polychaeta					class	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_2_462_NA_Ethanol 96_Glass Vial 5 ml		462	Biota		Undetermined	14	Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_2			Henri Robert		PreservedSpecimen	detected
TANGO2_AT_1_470_NA_Ethanol 96_Kautex 100 ml		470	Biota		Amphipoda	465	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				order	Henri Robert								Ethanol 96			Kautex 100 ml							TANGO2_AT_1			Henri Robert		PreservedSpecimen	detected
TANGO2_AT_1_471_NA_Ethanol 96_NA		471	Biota		Parborlasia corrugatus	62	Parborlasia corrugatus	Parborlasia corrugatus	(McIntosh, 1876)	urn:lsid:marinespecies.org:taxname:1776775	Animalia	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Parborlasia	corrugatus	species	Henri Robert								Ethanol 96						Not collected			Not collected	TANGO2_AT_1			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_3_727_NA_Ethanol 96_Kautex 100 ml		727	Biota		Undetermined		Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Kautex 100 ml							TANGO2_RD_3			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_3_728_NA_Ethanol 96_Kautex 100 ml		728	Biota		Undetermined		Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Kautex 100 ml							TANGO2_RD_3			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_3_729_NA_Ethanol 96_Glass Vial 20 ml		729	Biota		Amphipoda	150	Amphipoda	Amphipoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1135	Animalia	Arthropoda	Malacostraca	Amphipoda				order	Henri Robert								Ethanol 96			Glass Vial 20 ml							TANGO2_RD_3			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_3_730_NA_Ethanol 96_Glass Vial 5 ml		730	Biota		Isopoda	15	Isopoda	Isopoda	Latreille, 1816	urn:lsid:marinespecies.org:taxname:1131	Animalia	Arthropoda	Malacostraca	Isopoda				order	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_3			Henri Robert		PreservedSpecimen	detected
TANGO2_RD_3_731_NA_Ethanol 96_Glass Vial 5 ml		731	Biota		Undetermined	7	Biota	Biota		urn:lsid:marinespecies.org:taxname:1								superdomain	Henri Robert								Ethanol 96			Glass Vial 5 ml							TANGO2_RD_3			Henri Robert		PreservedSpecimen	detected
